date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-08-30,SNPS,EDA & Chip IP,442.61,-4.79,11.24,13.85,1.21
2026-08-30,CDNS,EDA & Chip IP,340.39,-2.06,6.7,0.11,0.87
2026-08-30,ARM,EDA & Chip IP,239.05,-6.33,-1.75,-0.27,0.87
2026-08-30,ASML,Semiconductor Equipment (upstream),1696.16,-2.24,-3.83,4.12,1.05
2026-08-30,AMAT,Semiconductor Equipment (upstream),461.67,-4.29,-6.23,-8.96,0.89
2026-08-30,LRCX,Semiconductor Equipment (upstream),301.9,-5.24,-3.85,3.03,0.96
2026-08-30,KLAC,Semiconductor Equipment (upstream),175.54,-4.48,-4.59,-3.87,1.02
2026-08-30,8035.T,Semiconductor Equipment (upstream),56230.0,0.41,3.57,7.64,0.82
2026-08-30,6857.T,Semiconductor Equipment (upstream),35270.0,1.91,-1.75,26.26,1.05
2026-08-30,TSM,Foundry & Manufacturing,417.52,-2.29,-0.34,3.28,0.86
2026-08-30,2330.TW,Foundry & Manufacturing,2420.0,0.41,0.41,-0.21,0.63
2026-08-30,UMC,Foundry & Manufacturing,19.79,3.78,7.91,3.99,1.74
2026-08-30,GFS,Foundry & Manufacturing,44.76,-3.41,-6.85,-10.46,0.74
2026-08-30,INTC,Foundry & Manufacturing,89.47,-2.85,-0.67,-0.81,0.83
2026-08-30,MU,Memory & Storage,932.86,-0.27,-3.51,13.34,0.71
2026-08-30,005930.KS,Memory & Storage,257000.0,-3.38,-8.7,24.15,0.55
2026-08-30,000660.KS,Memory & Storage,1653000.0,-4.43,-4.43,25.06,0.71
2026-08-30,WDC,Memory & Storage,459.45,-0.55,0.0,-15.67,0.53
2026-08-30,STX,Memory & Storage,829.76,-2.06,-2.38,-3.08,0.64
2026-08-30,NVDA,Chip Designers (fabless),217.55,-4.57,1.32,8.37,1.55
2026-08-30,AMD,Chip Designers (fabless),465.58,-2.33,-1.62,-2.22,0.67
2026-08-30,QCOM,Chip Designers (fabless),164.19,-0.36,2.14,11.23,0.78
2026-08-30,AVGO,Chip Designers (fabless),368.79,-0.74,0.09,-5.26,0.85
2026-08-30,MRVL,Chip Designers (fabless),216.62,-10.28,-8.61,15.49,2.06
2026-08-30,2454.TW,Chip Designers (fabless),3985.0,3.1,5.15,12.1,0.56
2026-08-30,ANET,Networking & Data Center Hardware,195.38,-2.84,3.57,8.33,0.39
2026-08-30,CSCO,Networking & Data Center Hardware,109.93,-1.98,-1.0,-5.22,0.63
2026-08-30,SMCI,Networking & Data Center Hardware,37.08,-3.59,-0.43,30.56,0.52
2026-08-30,DELL,Networking & Data Center Hardware,456.24,-3.39,3.2,12.55,0.74
2026-08-30,HPE,Networking & Data Center Hardware,52.31,-3.86,-2.13,9.21,0.9
2026-08-30,VRT,Networking & Data Center Hardware,257.08,-4.53,-1.86,6.42,0.78
2026-08-30,MSFT,Cloud & Hyperscalers (demand side),513.53,1.68,6.27,10.71,0.97
2026-08-30,GOOGL,Cloud & Hyperscalers (demand side),346.59,1.74,0.51,-2.68,0.99
2026-08-30,AMZN,Cloud & Hyperscalers (demand side),266.43,3.97,3.02,-1.9,1.17
2026-08-30,META,Cloud & Hyperscalers (demand side),578.02,1.21,5.11,3.83,0.97
2026-08-30,ORCL,Cloud & Hyperscalers (demand side),150.85,-0.72,2.99,16.15,0.69
2026-08-30,BABA,Cloud & Hyperscalers (demand side),118.9,2.23,-0.37,-2.74,0.72
2026-08-30,AAPL,Devices & Consumer OEM,319.7,1.63,3.35,3.58,0.81
2026-08-30,2317.TW,Devices & Consumer OEM,253.0,0.4,3.05,1.0,0.67
2026-08-30,6758.T,Devices & Consumer OEM,3928.0,1.5,3.78,3.12,1.15
2026-08-30,1810.HK,Devices & Consumer OEM,27.82,1.24,-4.14,-3.34,0.5
2026-08-30,CRM,Software & AI Platforms,256.0,1.57,22.39,39.12,2.44
2026-08-30,NOW,Software & AI Platforms,144.71,4.54,12.63,30.1,1.63
2026-08-30,PLTR,Software & AI Platforms,186.29,0.19,3.53,51.38,0.53
2026-08-30,SAP,Software & AI Platforms,221.54,0.17,1.31,20.65,0.91
2026-08-30,SNOW,Software & AI Platforms,328.0,-0.34,-1.44,11.84,0.69
2026-08-30,ARW,Distribution & Materials,203.92,-2.41,-3.29,-5.84,0.72
2026-08-30,AVT,Distribution & Materials,88.63,-3.16,-0.01,-0.24,0.66
2026-08-30,4063.T,Distribution & Materials,6001.0,0.13,-0.83,4.26,0.82
2026-08-30,LIN,Distribution & Materials,489.51,0.86,0.4,2.33,0.56
