date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-07-30,SNPS,EDA & Chip IP,372.3,-0.37,-0.33,-18.09,0.56
2026-07-30,CDNS,EDA & Chip IP,332.56,-0.06,0.64,-11.96,0.48
2026-07-30,ARM,EDA & Chip IP,240.26,6.83,-15.11,-28.81,1.62
2026-07-30,ASML,Semiconductor Equipment (upstream),1649.33,6.36,-8.4,-10.39,0.7
2026-07-30,AMAT,Semiconductor Equipment (upstream),497.8,14.06,-11.55,-23.52,0.75
2026-07-30,LRCX,Semiconductor Equipment (upstream),296.6,17.54,-7.25,-24.19,1.08
2026-07-30,KLAC,Semiconductor Equipment (upstream),180.94,6.32,-17.28,-32.03,0.59
2026-07-30,8035.T,Semiconductor Equipment (upstream),50000.0,-10.59,-24.2,-35.19,1.76
2026-07-30,6857.T,Semiconductor Equipment (upstream),25200.0,-1.22,-14.82,-22.08,1.72
2026-07-30,TSM,Foundry & Manufacturing,403.16,7.6,-2.99,-9.25,0.72
2026-07-30,2330.TW,Foundry & Manufacturing,2200.0,-3.51,-8.33,-12.18,1.87
2026-07-30,UMC,Foundry & Manufacturing,18.73,9.47,-10.25,-25.87,0.66
2026-07-30,GFS,Foundry & Manufacturing,49.74,5.68,-12.59,-35.59,0.62
2026-07-30,INTC,Foundry & Manufacturing,91.98,12.34,-8.23,-27.59,0.83
2026-07-30,MU,Memory & Storage,872.76,18.1,-11.86,-15.44,0.98
2026-07-30,005930.KS,Memory & Storage,208500.0,-5.23,-19.96,-37.57,2.32
2026-07-30,000660.KS,Memory & Storage,1401000.0,-9.61,-23.44,-47.13,2.07
2026-07-30,WDC,Memory & Storage,527.46,14.16,-5.52,-11.85,0.83
2026-07-30,STX,Memory & Storage,841.35,10.06,-7.88,-8.07,0.96
2026-07-30,NVDA,Chip Designers (fabless),193.87,2.03,-7.13,-1.88,0.62
2026-07-30,AMD,Chip Designers (fabless),488.29,13.67,-9.52,-9.72,0.87
2026-07-30,QCOM,Chip Designers (fabless),152.05,-2.33,-11.14,-16.42,1.13
2026-07-30,AVGO,Chip Designers (fabless),386.9,4.48,-1.42,4.75,0.57
2026-07-30,MRVL,Chip Designers (fabless),181.36,10.99,-13.36,-33.32,0.67
2026-07-30,2454.TW,Chip Designers (fabless),3150.0,-4.98,-18.18,-26.9,1.94
2026-07-30,ANET,Networking & Data Center Hardware,168.98,6.97,-4.32,1.42,0.53
2026-07-30,CSCO,Networking & Data Center Hardware,113.77,1.15,0.9,-2.4,0.47
2026-07-30,SMCI,Networking & Data Center Hardware,27.67,7.68,-11.3,0.09,0.6
2026-07-30,DELL,Networking & Data Center Hardware,406.55,9.99,-7.46,-4.24,0.56
2026-07-30,HPE,Networking & Data Center Hardware,46.77,5.24,-1.83,6.42,0.5
2026-07-30,VRT,Networking & Data Center Hardware,225.93,1.3,-25.69,-27.45,1.8
2026-07-30,MSFT,Cloud & Hyperscalers (demand side),457.66,17.19,19.94,19.1,2.59
2026-07-30,GOOGL,Cloud & Hyperscalers (demand side),332.83,-1.15,4.76,-7.86,0.63
2026-07-30,AMZN,Cloud & Hyperscalers (demand side),237.05,4.59,1.45,-1.92,1.15
2026-07-30,META,Cloud & Hyperscalers (demand side),532.76,-9.02,-12.1,-13.08,1.58
2026-07-30,ORCL,Cloud & Hyperscalers (demand side),126.49,7.43,5.37,-10.93,0.67
2026-07-30,BABA,Cloud & Hyperscalers (demand side),115.62,0.51,1.37,17.99,0.42
2026-07-30,AAPL,Devices & Consumer OEM,333.13,-1.5,3.57,13.16,0.66
2026-07-30,2317.TW,Devices & Consumer OEM,237.0,-0.42,-5.77,-1.59,1.8
2026-07-30,6758.T,Devices & Consumer OEM,3809.0,4.01,10.6,16.13,1.95
2026-07-30,1810.HK,Devices & Consumer OEM,31.88,8.95,19.49,47.32,2.19
2026-07-30,CRM,Software & AI Platforms,180.78,-4.03,15.2,10.75,0.56
2026-07-30,NOW,Software & AI Platforms,110.05,-4.93,19.7,4.02,0.86
2026-07-30,PLTR,Software & AI Platforms,122.16,-0.68,-0.98,-2.84,0.42
2026-07-30,SAP,Software & AI Platforms,180.65,-2.87,23.41,13.51,0.88
2026-07-30,SNOW,Software & AI Platforms,294.12,3.97,10.94,12.61,0.86
2026-07-30,ARW,Distribution & Materials,213.96,4.4,-0.53,2.08,0.3
2026-07-30,AVT,Distribution & Materials,87.49,4.67,-2.7,0.24,0.29
2026-07-30,4063.T,Distribution & Materials,5690.0,-3.1,-19.58,-18.81,1.5
2026-07-30,LIN,Distribution & Materials,506.06,-1.0,-0.05,-5.15,0.59
