date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-07-27,SNPS,EDA & Chip IP,388.1,3.92,2.55,-14.58,0.63
2026-07-27,CDNS,EDA & Chip IP,336.6,3.17,2.02,-10.78,0.8
2026-07-27,ARM,EDA & Chip IP,259.82,-0.07,-3.63,-22.27,0.53
2026-07-27,ASML,Semiconductor Equipment (upstream),1636.99,-6.83,-5.87,-8.78,1.23
2026-07-27,AMAT,Semiconductor Equipment (upstream),506.64,-5.52,-3.63,-19.18,0.46
2026-07-27,LRCX,Semiconductor Equipment (upstream),284.49,-6.79,-7.26,-24.95,0.68
2026-07-27,KLAC,Semiconductor Equipment (upstream),199.71,-5.13,-3.8,-19.68,0.53
2026-07-27,8035.T,Semiconductor Equipment (upstream),62660.0,-4.99,-11.61,-16.83,0.89
2026-07-27,6857.T,Semiconductor Equipment (upstream),28945.0,-6.02,-2.34,-19.37,1.01
2026-07-27,TSM,Foundry & Manufacturing,391.83,-2.87,-2.6,-9.37,0.78
2026-07-27,2330.TW,Foundry & Manufacturing,2350.0,-2.29,2.62,0.43,0.69
2026-07-27,UMC,Foundry & Manufacturing,18.69,-4.06,-7.93,-25.65,0.52
2026-07-27,GFS,Foundry & Manufacturing,51.79,-3.25,-8.84,-35.08,0.62
2026-07-27,INTC,Foundry & Manufacturing,89.89,-2.63,-7.38,-29.94,0.85
2026-07-27,MU,Memory & Storage,883.13,-4.11,2.04,-22.0,0.73
2026-07-27,005930.KS,Memory & Storage,249500.0,-7.59,-2.16,-30.4,0.9
2026-07-27,000660.KS,Memory & Storage,1759000.0,-8.34,-4.51,-39.7,0.8
2026-07-27,WDC,Memory & Storage,492.0,-5.35,0.94,-16.11,0.57
2026-07-27,STX,Memory & Storage,805.69,-5.4,0.4,-10.47,0.66
2026-07-27,NVDA,Chip Designers (fabless),196.44,-5.03,-3.36,2.03,0.77
2026-07-27,AMD,Chip Designers (fabless),481.88,-7.68,-4.31,-7.61,0.78
2026-07-27,QCOM,Chip Designers (fabless),168.33,0.81,-1.17,-11.12,0.39
2026-07-27,AVGO,Chip Designers (fabless),379.55,-0.62,0.37,3.98,0.39
2026-07-27,MRVL,Chip Designers (fabless),186.09,-4.19,-4.54,-30.23,0.51
2026-07-27,2454.TW,Chip Designers (fabless),3750.0,-3.23,11.28,-2.77,0.98
2026-07-27,ANET,Networking & Data Center Hardware,171.48,-1.44,1.26,8.81,0.44
2026-07-27,CSCO,Networking & Data Center Hardware,113.82,-0.31,2.82,0.42,0.33
2026-07-27,SMCI,Networking & Data Center Hardware,28.86,-4.12,21.11,-5.78,0.56
2026-07-27,DELL,Networking & Data Center Hardware,419.5,-4.11,10.03,5.18,0.46
2026-07-27,HPE,Networking & Data Center Hardware,47.1,-1.24,5.7,7.76,0.45
2026-07-27,VRT,Networking & Data Center Hardware,281.71,-2.98,-3.41,-7.32,0.56
2026-07-27,MSFT,Cloud & Hyperscalers (demand side),393.07,2.98,-2.29,5.39,0.43
2026-07-27,GOOGL,Cloud & Hyperscalers (demand side),326.07,1.98,-7.36,-3.36,0.56
2026-07-27,AMZN,Cloud & Hyperscalers (demand side),231.75,-0.16,-7.3,-0.4,0.37
2026-07-27,META,Cloud & Hyperscalers (demand side),594.45,-0.12,-7.96,8.03,0.35
2026-07-27,ORCL,Cloud & Hyperscalers (demand side),119.83,4.21,-1.28,-19.04,0.63
2026-07-27,BABA,Cloud & Hyperscalers (demand side),114.08,1.73,-5.2,20.32,0.37
2026-07-27,AAPL,Devices & Consumer OEM,335.72,0.81,2.8,18.3,0.52
2026-07-27,2317.TW,Devices & Consumer OEM,252.5,-1.94,7.91,4.64,0.68
2026-07-27,6758.T,Devices & Consumer OEM,3409.0,-1.04,-0.84,6.63,0.58
2026-07-27,1810.HK,Devices & Consumer OEM,26.72,-1.55,-0.6,19.82,0.46
2026-07-27,CRM,Software & AI Platforms,175.99,7.53,1.27,11.13,0.59
2026-07-27,NOW,Software & AI Platforms,107.28,8.61,2.46,9.09,1.02
2026-07-27,PLTR,Software & AI Platforms,131.18,6.72,-2.72,16.16,0.62
2026-07-27,SAP,Software & AI Platforms,172.86,8.04,9.16,11.46,1.13
2026-07-27,SNOW,Software & AI Platforms,270.28,0.83,-1.48,8.56,0.41
2026-07-27,ARW,Distribution & Materials,209.73,-1.2,2.0,-2.52,0.39
2026-07-27,AVT,Distribution & Materials,86.54,-3.22,1.79,0.2,0.27
2026-07-27,4063.T,Distribution & Materials,6702.0,-3.85,-8.95,-6.27,1.07
2026-07-27,LIN,Distribution & Materials,507.73,-0.89,-0.84,-2.29,0.32
