date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-08-04,SNPS,EDA & Chip IP,401.94,2.52,4.72,-7.94,0.33
2026-08-04,CDNS,EDA & Chip IP,341.77,1.67,-0.86,-7.89,0.37
2026-08-04,ARM,EDA & Chip IP,281.55,17.77,15.04,-6.28,0.95
2026-08-04,ASML,Semiconductor Equipment (upstream),1702.64,3.66,7.56,-2.43,0.41
2026-08-04,AMAT,Semiconductor Equipment (upstream),547.91,5.73,15.0,-1.19,0.43
2026-08-04,LRCX,Semiconductor Equipment (upstream),316.23,7.34,17.29,-3.04,0.57
2026-08-04,KLAC,Semiconductor Equipment (upstream),195.2,6.81,2.31,-9.83,0.45
2026-08-04,8035.T,Semiconductor Equipment (upstream),54990.0,-0.92,-12.44,-24.88,0.95
2026-08-04,6857.T,Semiconductor Equipment (upstream),31430.0,-3.29,10.75,7.11,0.99
2026-08-04,TSM,Foundry & Manufacturing,419.4,3.27,6.91,-3.04,0.62
2026-08-04,2330.TW,Foundry & Manufacturing,2370.0,-2.27,0.85,-3.66,0.9
2026-08-04,UMC,Foundry & Manufacturing,20.75,11.0,19.5,-11.41,0.54
2026-08-04,GFS,Foundry & Manufacturing,52.62,5.22,7.34,-20.08,1.09
2026-08-04,INTC,Foundry & Manufacturing,100.47,10.41,16.42,-8.99,0.64
2026-08-04,MU,Memory & Storage,895.69,7.98,9.16,-4.55,0.56
2026-08-04,005930.KS,Memory & Storage,239500.0,-8.76,-5.71,-22.62,0.87
2026-08-04,000660.KS,Memory & Storage,1567000.0,-8.79,-13.71,-35.38,0.8
2026-08-04,WDC,Memory & Storage,556.53,5.56,20.07,4.59,0.67
2026-08-04,STX,Memory & Storage,872.21,4.95,16.71,5.39,0.52
2026-08-04,NVDA,Chip Designers (fabless),212.26,2.72,7.74,7.78,0.57
2026-08-04,AMD,Chip Designers (fabless),527.4,8.82,16.01,2.19,0.88
2026-08-04,QCOM,Chip Designers (fabless),161.92,6.83,-0.59,-11.5,0.59
2026-08-04,AVGO,Chip Designers (fabless),421.35,7.42,10.62,13.64,0.78
2026-08-04,MRVL,Chip Designers (fabless),221.54,14.33,26.98,-3.95,0.92
2026-08-04,2454.TW,Chip Designers (fabless),3910.0,9.99,6.25,-4.65,0.82
2026-08-04,ANET,Networking & Data Center Hardware,193.56,4.69,14.05,16.28,1.0
2026-08-04,CSCO,Networking & Data Center Hardware,121.15,4.57,4.82,8.37,0.56
2026-08-04,SMCI,Networking & Data Center Hardware,31.66,10.54,11.28,20.6,0.79
2026-08-04,DELL,Networking & Data Center Hardware,469.11,9.34,19.64,12.61,0.77
2026-08-04,HPE,Networking & Data Center Hardware,52.81,5.12,15.84,21.49,1.05
2026-08-04,VRT,Networking & Data Center Hardware,273.28,3.89,1.38,-10.57,0.6
2026-08-04,MSFT,Cloud & Hyperscalers (demand side),497.48,2.01,26.47,27.94,0.79
2026-08-04,GOOGL,Cloud & Hyperscalers (demand side),379.86,1.7,13.83,3.49,0.7
2026-08-04,AMZN,Cloud & Hyperscalers (demand side),278.04,-2.11,20.44,13.03,0.95
2026-08-04,META,Cloud & Hyperscalers (demand side),589.0,-0.21,-0.74,-4.32,0.57
2026-08-04,ORCL,Cloud & Hyperscalers (demand side),147.2,3.77,22.71,4.32,0.74
2026-08-04,BABA,Cloud & Hyperscalers (demand side),129.31,1.58,12.26,31.76,0.61
2026-08-04,AAPL,Devices & Consumer OEM,309.51,2.01,-8.99,-0.37,0.66
2026-08-04,2317.TW,Devices & Consumer OEM,253.0,1.0,0.0,4.55,1.04
2026-08-04,6758.T,Devices & Consumer OEM,3589.0,-5.23,0.42,6.18,1.51
2026-08-04,1810.HK,Devices & Consumer OEM,27.96,-2.85,-2.51,20.1,1.2
2026-08-04,CRM,Software & AI Platforms,190.07,2.22,4.72,12.12,0.34
2026-08-04,NOW,Software & AI Platforms,116.5,2.02,5.32,5.21,0.49
2026-08-04,PLTR,Software & AI Platforms,162.86,29.61,31.84,21.2,3.74
2026-08-04,SAP,Software & AI Platforms,194.68,2.65,8.66,19.61,0.55
2026-08-04,SNOW,Software & AI Platforms,320.51,4.22,18.55,21.99,0.74
2026-08-04,ARW,Distribution & Materials,227.85,5.09,7.78,17.52,0.75
2026-08-04,AVT,Distribution & Materials,93.5,5.2,8.45,14.76,0.73
2026-08-04,4063.T,Distribution & Materials,5845.0,0.78,-4.9,-16.0,1.02
2026-08-04,LIN,Distribution & Materials,482.89,0.51,-5.53,-10.28,0.72
