date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-09-23,SNPS,EDA & Chip IP,412.23,2.58,12.11,4.49,0.73
2026-09-23,CDNS,EDA & Chip IP,308.94,4.76,12.77,-2.21,1.01
2026-09-23,ARM,EDA & Chip IP,331.7,-0.45,35.96,37.32,1.29
2026-09-23,ASML,Semiconductor Equipment (upstream),1739.47,1.64,9.3,-0.04,0.78
2026-09-23,AMAT,Semiconductor Equipment (upstream),472.77,0.07,13.82,-1.51,0.49
2026-09-23,LRCX,Semiconductor Equipment (upstream),306.14,-1.55,13.71,-2.71,0.55
2026-09-23,KLAC,Semiconductor Equipment (upstream),187.23,1.77,11.43,3.12,0.56
2026-09-23,8035.T,Semiconductor Equipment (upstream),53110.0,4.2,3.21,-2.17,1.44
2026-09-23,6857.T,Semiconductor Equipment (upstream),32050.0,5.99,1.04,-10.72,1.27
2026-09-23,TSM,Foundry & Manufacturing,446.59,-1.2,6.91,7.28,0.82
2026-09-23,2330.TW,Foundry & Manufacturing,2500.0,1.63,5.04,3.82,1.1
2026-09-23,UMC,Foundry & Manufacturing,24.61,-4.5,9.23,25.56,0.65
2026-09-23,GFS,Foundry & Manufacturing,46.39,-4.49,8.51,0.96,0.57
2026-09-23,INTC,Foundry & Manufacturing,122.15,-1.38,20.88,39.63,0.69
2026-09-23,MU,Memory & Storage,1073.34,-2.08,15.84,15.05,0.75
2026-09-23,005930.KS,Memory & Storage,285500.0,3.25,12.62,9.18,1.25
2026-09-23,000660.KS,Memory & Storage,1862000.0,1.2,5.86,10.33,0.89
2026-09-23,WDC,Memory & Storage,472.6,1.72,13.34,4.88,0.6
2026-09-23,STX,Memory & Storage,921.64,5.05,19.41,15.98,0.77
2026-09-23,NVDA,Chip Designers (fabless),225.07,-1.66,5.22,5.76,0.47
2026-09-23,AMD,Chip Designers (fabless),613.39,-1.66,19.69,28.01,0.63
2026-09-23,QCOM,Chip Designers (fabless),197.05,-0.61,6.61,23.4,0.44
2026-09-23,AVGO,Chip Designers (fabless),354.5,-2.75,4.61,-0.45,0.53
2026-09-23,MRVL,Chip Designers (fabless),260.24,-0.81,13.29,8.26,0.46
2026-09-23,2454.TW,Chip Designers (fabless),5185.0,0.1,14.46,31.43,0.76
2026-09-23,ANET,Networking & Data Center Hardware,203.39,-0.99,5.47,8.1,0.57
2026-09-23,CSCO,Networking & Data Center Hardware,106.61,0.16,-1.04,-4.05,0.64
2026-09-23,SMCI,Networking & Data Center Hardware,41.45,-0.22,12.48,7.77,0.96
2026-09-23,DELL,Networking & Data Center Hardware,547.66,-0.23,-2.77,21.3,0.71
2026-09-23,HPE,Networking & Data Center Hardware,62.21,1.93,10.03,16.71,0.45
2026-09-23,VRT,Networking & Data Center Hardware,249.14,-0.69,6.19,-2.26,0.53
2026-09-23,MSFT,Cloud & Hyperscalers (demand side),500.18,0.44,2.02,1.72,0.64
2026-09-23,GOOGL,Cloud & Hyperscalers (demand side),337.95,-3.76,-1.43,-2.53,1.04
2026-09-23,AMZN,Cloud & Hyperscalers (demand side),249.37,-2.2,1.39,-4.48,1.01
2026-09-23,META,Cloud & Hyperscalers (demand side),744.06,1.01,10.6,30.63,1.25
2026-09-23,ORCL,Cloud & Hyperscalers (demand side),144.38,-3.23,0.85,-0.26,0.59
2026-09-23,BABA,Cloud & Hyperscalers (demand side),111.03,-4.54,3.51,-7.04,1.12
2026-09-23,AAPL,Devices & Consumer OEM,336.76,-0.88,1.31,8.67,0.49
2026-09-23,2317.TW,Devices & Consumer OEM,256.0,1.19,3.23,3.85,1.17
2026-09-23,6758.T,Devices & Consumer OEM,3697.0,-1.52,1.79,-2.32,1.12
2026-09-23,1810.HK,Devices & Consumer OEM,26.18,-3.75,0.0,-8.01,1.04
2026-09-23,CRM,Software & AI Platforms,237.76,0.57,-6.83,13.93,0.43
2026-09-23,NOW,Software & AI Platforms,140.56,2.6,0.53,10.68,0.58
2026-09-23,PLTR,Software & AI Platforms,191.75,3.65,9.99,11.01,1.11
2026-09-23,SAP,Software & AI Platforms,210.76,0.74,-2.28,-3.61,0.64
2026-09-23,SNOW,Software & AI Platforms,335.07,-1.27,3.74,3.81,0.65
2026-09-23,ARW,Distribution & Materials,226.03,3.16,6.2,11.98,0.53
2026-09-23,AVT,Distribution & Materials,100.85,5.62,8.86,17.38,1.14
2026-09-23,4063.T,Distribution & Materials,5844.0,1.42,1.85,-3.42,1.52
2026-09-23,LIN,Distribution & Materials,470.27,2.79,1.58,-3.72,0.55
