date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-08-05,SNPS,EDA & Chip IP,403.49,-0.09,7.97,-7.14,0.29
2026-08-05,CDNS,EDA & Chip IP,337.31,-0.97,1.37,-9.82,0.29
2026-08-05,ARM,EDA & Chip IP,277.47,-1.1,23.38,-7.58,0.48
2026-08-05,ASML,Semiconductor Equipment (upstream),1693.23,-1.09,9.19,-4.14,0.34
2026-08-05,AMAT,Semiconductor Equipment (upstream),541.02,-1.03,23.96,-5.17,0.33
2026-08-05,LRCX,Semiconductor Equipment (upstream),312.81,-1.55,23.96,-6.11,0.38
2026-08-05,KLAC,Semiconductor Equipment (upstream),193.53,-0.98,13.71,-12.5,0.35
2026-08-05,8035.T,Semiconductor Equipment (upstream),56700.0,3.11,1.39,-21.6,0.78
2026-08-05,6857.T,Semiconductor Equipment (upstream),31000.0,-1.37,21.52,4.85,1.0
2026-08-05,TSM,Foundry & Manufacturing,416.14,-0.25,11.07,-4.77,0.64
2026-08-05,2330.TW,Foundry & Manufacturing,2320.0,-2.11,1.75,-4.92,1.06
2026-08-05,UMC,Foundry & Manufacturing,19.25,-6.69,12.51,-22.16,0.47
2026-08-05,GFS,Foundry & Manufacturing,49.25,-5.32,4.63,-27.54,0.99
2026-08-05,INTC,Foundry & Manufacturing,102.05,1.18,24.63,-7.43,0.51
2026-08-05,MU,Memory & Storage,919.2,2.97,24.38,-3.12,0.52
2026-08-05,005930.KS,Memory & Storage,240000.0,0.21,9.09,-24.53,0.92
2026-08-05,000660.KS,Memory & Storage,1577000.0,0.64,1.74,-32.69,0.81
2026-08-05,WDC,Memory & Storage,547.82,-0.13,18.57,-0.45,0.57
2026-08-05,STX,Memory & Storage,873.12,3.29,14.22,1.52,0.46
2026-08-05,NVDA,Chip Designers (fabless),221.21,4.37,16.42,8.37,0.81
2026-08-05,AMD,Chip Designers (fabless),486.65,-6.16,13.29,-5.94,1.28
2026-08-05,QCOM,Chip Designers (fabless),158.4,-2.63,1.74,-15.1,0.42
2026-08-05,AVGO,Chip Designers (fabless),420.92,0.66,13.67,8.29,0.43
2026-08-05,MRVL,Chip Designers (fabless),214.25,-1.99,31.12,-7.51,0.43
2026-08-05,2454.TW,Chip Designers (fabless),3865.0,-1.15,16.59,-4.09,2.0
2026-08-05,ANET,Networking & Data Center Hardware,202.15,6.11,27.96,11.65,1.87
2026-08-05,CSCO,Networking & Data Center Hardware,122.93,0.98,9.29,8.0,0.4
2026-08-05,SMCI,Networking & Data Center Hardware,31.29,-1.26,21.75,11.08,0.57
2026-08-05,DELL,Networking & Data Center Hardware,476.5,1.98,28.91,10.49,0.74
2026-08-05,HPE,Networking & Data Center Hardware,54.49,4.01,22.61,21.98,0.64
2026-08-05,VRT,Networking & Data Center Hardware,280.75,4.01,25.87,-11.66,0.51
2026-08-05,MSFT,Cloud & Hyperscalers (demand side),489.91,-0.59,25.44,27.8,0.52
2026-08-05,GOOGL,Cloud & Hyperscalers (demand side),363.59,-3.72,7.98,0.46,1.09
2026-08-05,AMZN,Cloud & Hyperscalers (demand side),271.87,-2.0,19.95,11.6,0.55
2026-08-05,META,Cloud & Hyperscalers (demand side),583.76,-0.71,-0.32,-3.21,0.43
2026-08-05,ORCL,Cloud & Hyperscalers (demand side),145.35,-0.27,23.45,3.82,0.37
2026-08-05,BABA,Cloud & Hyperscalers (demand side),128.46,-0.41,11.68,17.87,0.47
2026-08-05,AAPL,Devices & Consumer OEM,308.63,-0.24,-8.74,-1.52,0.47
2026-08-05,2317.TW,Devices & Consumer OEM,250.0,-1.19,5.04,5.49,0.81
2026-08-05,6758.T,Devices & Consumer OEM,3539.0,-1.39,-3.36,3.42,1.01
2026-08-05,1810.HK,Devices & Consumer OEM,27.96,0.0,-4.44,21.04,0.62
2026-08-05,CRM,Software & AI Platforms,192.87,0.98,2.38,15.78,0.39
2026-08-05,NOW,Software & AI Platforms,117.37,-0.65,1.39,8.9,0.36
2026-08-05,PLTR,Software & AI Platforms,160.46,-1.35,30.46,21.36,1.04
2026-08-05,SAP,Software & AI Platforms,196.43,0.48,5.61,24.78,0.49
2026-08-05,SNOW,Software & AI Platforms,319.42,0.83,12.91,22.24,0.54
2026-08-05,ARW,Distribution & Materials,226.23,-0.63,10.38,13.96,0.51
2026-08-05,AVT,Distribution & Materials,94.31,1.92,12.82,13.3,1.15
2026-08-05,4063.T,Distribution & Materials,5987.0,2.43,1.96,-19.26,0.75
2026-08-05,LIN,Distribution & Materials,491.35,1.38,-3.88,-6.88,0.55
