date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-09-10,SNPS,EDA & Chip IP,395.86,0.67,-4.84,-3.99,0.61
2026-09-10,CDNS,EDA & Chip IP,284.26,-0.12,-7.31,-12.03,0.48
2026-09-10,ARM,EDA & Chip IP,255.6,-3.27,8.83,-5.99,0.63
2026-09-10,ASML,Semiconductor Equipment (upstream),1699.15,-1.76,1.0,-6.13,0.56
2026-09-10,AMAT,Semiconductor Equipment (upstream),456.23,-2.69,4.05,-16.68,0.36
2026-09-10,LRCX,Semiconductor Equipment (upstream),299.56,-5.15,3.9,-8.14,0.51
2026-09-10,KLAC,Semiconductor Equipment (upstream),177.68,-2.86,3.15,-14.58,0.69
2026-09-10,8035.T,Semiconductor Equipment (upstream),52810.0,-1.66,-0.92,-11.2,1.14
2026-09-10,6857.T,Semiconductor Equipment (upstream),33920.0,3.29,5.08,-5.62,1.18
2026-09-10,TSM,Foundry & Manufacturing,429.45,-1.36,3.36,0.07,0.64
2026-09-10,2330.TW,Foundry & Manufacturing,2450.0,-0.61,2.51,0.62,1.02
2026-09-10,UMC,Foundry & Manufacturing,22.08,-2.67,10.59,14.37,0.49
2026-09-10,GFS,Foundry & Manufacturing,46.04,0.2,4.71,-13.43,0.42
2026-09-10,INTC,Foundry & Manufacturing,101.04,-4.9,12.2,0.09,0.75
2026-09-10,MU,Memory & Storage,981.95,-4.46,2.71,7.75,0.76
2026-09-10,005930.KS,Memory & Storage,269000.0,-0.19,7.6,5.28,1.06
2026-09-10,000660.KS,Memory & Storage,1853000.0,-0.16,16.1,23.23,1.17
2026-09-10,WDC,Memory & Storage,465.38,-3.5,3.7,2.52,0.47
2026-09-10,STX,Memory & Storage,870.15,-1.78,7.62,-0.92,0.6
2026-09-10,NVDA,Chip Designers (fabless),218.3,-2.4,-2.72,-2.58,0.57
2026-09-10,AMD,Chip Designers (fabless),505.45,-3.0,10.59,4.66,0.64
2026-09-10,QCOM,Chip Designers (fabless),178.4,1.13,5.54,10.0,1.03
2026-09-10,AVGO,Chip Designers (fabless),361.74,-0.72,-1.5,-13.05,0.41
2026-09-10,MRVL,Chip Designers (fabless),229.35,-2.41,11.08,5.65,0.41
2026-09-10,2454.TW,Chip Designers (fabless),4720.0,2.05,8.76,11.72,0.77
2026-09-10,ANET,Networking & Data Center Hardware,189.82,-1.61,2.0,-9.82,0.3
2026-09-10,CSCO,Networking & Data Center Hardware,108.01,-1.3,-1.32,-12.81,0.27
2026-09-10,SMCI,Networking & Data Center Hardware,38.03,-2.3,2.8,1.13,0.38
2026-09-10,DELL,Networking & Data Center Hardware,515.43,-3.7,4.72,6.38,0.53
2026-09-10,HPE,Networking & Data Center Hardware,55.48,-5.81,7.04,-5.63,0.57
2026-09-10,VRT,Networking & Data Center Hardware,247.59,-5.82,-3.55,-14.14,1.88
2026-09-10,MSFT,Cloud & Hyperscalers (demand side),490.83,-0.17,-1.2,-0.14,0.41
2026-09-10,GOOGL,Cloud & Hyperscalers (demand side),332.43,0.54,-1.33,-3.17,0.68
2026-09-10,AMZN,Cloud & Hyperscalers (demand side),251.61,-0.31,-1.32,-5.86,0.49
2026-09-10,META,Cloud & Hyperscalers (demand side),643.96,-1.49,8.62,11.25,0.85
2026-09-10,ORCL,Cloud & Hyperscalers (demand side),154.82,-4.21,6.23,1.01,1.23
2026-09-10,BABA,Cloud & Hyperscalers (demand side),108.74,-0.6,-2.74,-13.16,0.38
2026-09-10,AAPL,Devices & Consumer OEM,325.72,3.29,0.23,7.76,1.34
2026-09-10,2317.TW,Devices & Consumer OEM,251.0,-0.4,1.41,-4.2,1.06
2026-09-10,6758.T,Devices & Consumer OEM,3640.0,0.41,-6.55,-1.62,0.81
2026-09-10,1810.HK,Devices & Consumer OEM,25.92,-1.74,-5.54,0.15,1.04
2026-09-10,CRM,Software & AI Platforms,243.47,-0.28,-5.24,25.94,0.36
2026-09-10,NOW,Software & AI Platforms,131.3,0.14,-3.97,5.09,0.63
2026-09-10,PLTR,Software & AI Platforms,166.3,-1.91,-1.86,-2.77,0.46
2026-09-10,SAP,Software & AI Platforms,205.84,-1.58,-1.84,0.83,0.76
2026-09-10,SNOW,Software & AI Platforms,332.03,0.17,8.56,-0.07,0.5
2026-09-10,ARW,Distribution & Materials,214.87,0.06,3.24,2.17,0.66
2026-09-10,AVT,Distribution & Materials,93.39,1.8,4.2,-3.64,0.46
2026-09-10,4063.T,Distribution & Materials,5762.0,0.75,-1.66,-9.66,1.06
2026-09-10,LIN,Distribution & Materials,461.19,-1.17,-5.08,-3.49,0.68
