date,ticker,segment,close,chg_1d_pct,chg_5d_pct,chg_20d_pct,volume_vs_20d_avg
2026-08-02,SNPS,EDA & Chip IP,388.76,4.41,4.09,-11.07,1.16
2026-08-02,CDNS,EDA & Chip IP,340.02,2.16,4.22,-8.88,0.89
2026-08-02,ARM,EDA & Chip IP,239.69,-0.77,-7.82,-23.98,1.14
2026-08-02,ASML,Semiconductor Equipment (upstream),1629.0,-1.36,-7.17,-7.81,0.77
2026-08-02,AMAT,Semiconductor Equipment (upstream),507.67,1.18,-5.33,-15.81,0.84
2026-08-02,LRCX,Semiconductor Equipment (upstream),293.02,-1.58,-3.99,-16.62,1.04
2026-08-02,KLAC,Semiconductor Equipment (upstream),182.82,1.38,-13.16,-22.39,1.03
2026-08-02,8035.T,Semiconductor Equipment (upstream),55500.0,6.24,-11.43,-23.91,3.25
2026-08-02,6857.T,Semiconductor Equipment (upstream),32500.0,16.34,12.28,12.79,1.92
2026-08-02,TSM,Foundry & Manufacturing,404.25,0.23,0.21,-6.89,0.77
2026-08-02,2330.TW,Foundry & Manufacturing,2425.0,9.98,3.19,-0.82,1.8
2026-08-02,UMC,Foundry & Manufacturing,19.03,0.48,-2.31,-21.09,0.97
2026-08-02,GFS,Foundry & Manufacturing,49.99,0.2,-6.61,-28.42,1.3
2026-08-02,INTC,Foundry & Manufacturing,90.2,-1.02,-2.3,-25.05,0.92
2026-08-02,MU,Memory & Storage,823.03,-5.9,-10.63,-15.62,1.16
2026-08-02,005930.KS,Memory & Storage,262500.0,26.81,5.21,-8.22,1.88
2026-08-02,000660.KS,Memory & Storage,1718000.0,29.95,-2.33,-21.44,1.58
2026-08-02,WDC,Memory & Storage,544.84,2.21,4.82,1.08,1.3
2026-08-02,STX,Memory & Storage,856.13,0.52,0.52,4.39,1.12
2026-08-02,NVDA,Chip Designers (fabless),200.75,2.93,-2.94,3.04,1.09
2026-08-02,AMD,Chip Designers (fabless),476.15,-1.9,-8.77,-8.05,0.95
2026-08-02,QCOM,Chip Designers (fabless),147.61,-2.63,-11.59,-16.25,1.01
2026-08-02,AVGO,Chip Designers (fabless),389.28,0.37,1.93,8.0,0.97
2026-08-02,MRVL,Chip Designers (fabless),187.56,2.32,-3.43,-23.52,1.06
2026-08-02,2454.TW,Chip Designers (fabless),3555.0,9.89,-5.2,-14.75,0.34
2026-08-02,ANET,Networking & Data Center Hardware,180.35,5.46,3.66,12.73,1.13
2026-08-02,CSCO,Networking & Data Center Hardware,115.99,2.14,1.59,3.31,0.9
2026-08-02,SMCI,Networking & Data Center Hardware,28.4,2.42,-5.65,4.34,0.8
2026-08-02,DELL,Networking & Data Center Hardware,405.37,0.14,-7.34,2.97,0.71
2026-08-02,HPE,Networking & Data Center Hardware,47.9,1.61,0.44,16.18,1.0
2026-08-02,VRT,Networking & Data Center Hardware,241.57,6.18,-16.8,-19.62,1.84
2026-08-02,MSFT,Cloud & Hyperscalers (demand side),464.72,3.02,21.75,19.01,1.72
2026-08-02,GOOGL,Cloud & Hyperscalers (demand side),356.13,6.73,11.38,-1.05,1.6
2026-08-02,AMZN,Cloud & Hyperscalers (demand side),271.58,15.32,17.0,11.91,3.1
2026-08-02,META,Cloud & Hyperscalers (demand side),556.71,3.28,-6.47,-4.49,1.28
2026-08-02,ORCL,Cloud & Hyperscalers (demand side),129.87,1.81,12.94,-7.09,0.88
2026-08-02,BABA,Cloud & Hyperscalers (demand side),122.25,5.1,9.02,27.16,1.43
2026-08-02,AAPL,Devices & Consumer OEM,308.91,-7.35,-7.24,0.09,2.6
2026-08-02,2317.TW,Devices & Consumer OEM,250.5,9.15,-0.79,4.16,2.05
2026-08-02,6758.T,Devices & Consumer OEM,3787.0,-0.58,11.09,13.72,2.26
2026-08-02,1810.HK,Devices & Consumer OEM,28.78,-7.28,7.71,25.35,1.75
2026-08-02,CRM,Software & AI Platforms,184.02,1.83,12.44,10.78,0.76
2026-08-02,NOW,Software & AI Platforms,111.23,1.05,12.6,4.62,0.84
2026-08-02,PLTR,Software & AI Platforms,123.06,0.65,0.11,-4.83,0.81
2026-08-02,SAP,Software & AI Platforms,183.62,1.51,14.76,12.93,0.92
2026-08-02,SNOW,Software & AI Platforms,293.28,-1.62,9.41,12.73,1.56
2026-08-02,ARW,Distribution & Materials,216.57,1.75,2.03,9.67,0.86
2026-08-02,AVT,Distribution & Materials,88.84,2.35,-0.65,8.1,1.2
2026-08-02,4063.T,Distribution & Materials,5800.0,0.76,-13.46,-17.43,2.23
2026-08-02,LIN,Distribution & Materials,478.38,-5.95,-6.62,-12.49,2.7
